Entity,Code,Year,"Total net enrolment rate, primary, gender parity index (GPI)"
Peru,PER,2005,1.0181599855423
Peru,PER,2006,1.01763999462128
Peru,PER,2007,1.01875996589661
Peru,PER,2008,1.02092003822327
Peru,PER,2009,1.0188299417495699
Peru,PER,2010,1.0190000534057602
Peru,PER,2011,1.01133000850677
Peru,PER,2012,0.9995800256729129
Peru,PER,2013,1.002769947052
Peru,PER,2014,1.00773000717163
Philippines,PHL,1976,1.06682002544403
Philippines,PHL,1981,0.990090012550354
Philippines,PHL,1982,1.0238000154495202
Philippines,PHL,1983,1.0216599702835099
Philippines,PHL,1984,0.947679996490479
Philippines,PHL,1986,1.0016700029373198
Philippines,PHL,1987,0.9835500121116642
Philippines,PHL,1988,1.01370000839233
Philippines,PHL,1989,1.01344001293182
Philippines,PHL,1990,0.9822499752044681
Philippines,PHL,1998,0.9663599729537959
Philippines,PHL,1999,1.0069500207900999
Philippines,PHL,2001,1.02112996578217
Philippines,PHL,2002,1.0307799577713002
Philippines,PHL,2003,1.02084004878998
Philippines,PHL,2004,1.02368998527527
Philippines,PHL,2005,1.0289399623870799
Philippines,PHL,2006,1.03069996833801
Philippines,PHL,2007,1.03243005275726
Philippines,PHL,2008,1.0379600524902302
Philippines,PHL,2009,1.0367499589920002
Philippines,PHL,2013,1.03928995132446
Poland,POL,1999,1.00040996074677
Poland,POL,2000,0.9992700219154359
Poland,POL,2001,1.0012600421905502
Poland,POL,2002,1.00137996673584
Poland,POL,2003,1.00262999534607
Poland,POL,2004,1.00253999233246
Poland,POL,2005,1.0032399892807
Poland,POL,2006,1.00299000740051
Poland,POL,2007,1.00293004512787
Poland,POL,2008,1.0010199546814
Poland,POL,2009,1.00032997131348
Poland,POL,2010,1.0005099773406998
Poland,POL,2011,1.00077998638153
Poland,POL,2012,1.00004994869232
Poland,POL,2013,0.999779999256134
Portugal,PRT,1973,0.989719986915588
Portugal,PRT,1974,0.9860100150108341
Portugal,PRT,1976,0.988960027694702
Portugal,PRT,1977,0.986670017242432
Portugal,PRT,1978,0.987860023975372
Portugal,PRT,1980,0.9899299740791321
Portugal,PRT,1981,0.992030024528503
Portugal,PRT,1984,1.0418900251388499
Portugal,PRT,1985,0.9887999892234799
Portugal,PRT,1986,0.992709994316101
Portugal,PRT,1987,0.9898499846458441
Portugal,PRT,1990,1.0054999589920002
Portugal,PRT,1991,1.00343000888824
Portugal,PRT,1992,1.00716996192932
Portugal,PRT,1993,1.0050799846649199
Portugal,PRT,1994,0.98224002122879
Portugal,PRT,1995,0.989160001277924
Portugal,PRT,1996,0.991180002689362
Portugal,PRT,1999,0.9485099911689759
Portugal,PRT,2000,0.949289977550507
Portugal,PRT,2001,1.00027000904083
Portugal,PRT,2002,1.00202000141144
Portugal,PRT,2003,0.985930025577545
Portugal,PRT,2004,0.9899600148200992
Portugal,PRT,2005,0.993120014667511
Portugal,PRT,2006,0.990369975566864
Portugal,PRT,2007,0.9849799871444699
Portugal,PRT,2008,0.97800999879837
Portugal,PRT,2009,1.00120997428894
Portugal,PRT,2010,0.999360024929047
Portugal,PRT,2011,0.9960100054740909
Portugal,PRT,2012,0.996749997138977
Portugal,PRT,2013,0.997959971427917
Portugal,PRT,2014,0.9943000078201291
Puerto Rico,PRI,2010,1.0600199699401898
Puerto Rico,PRI,2011,1.06292998790741
Puerto Rico,PRI,2012,1.06432998180389
Puerto Rico,PRI,2013,1.04760003089905
Qatar,QAT,1971,0.8630399703979491
Qatar,QAT,1972,0.9660999774932858
Qatar,QAT,1973,0.9806500077247621
Qatar,QAT,1974,0.9672099947929379
Qatar,QAT,1976,1.04557001590729
Qatar,QAT,1977,0.967140018939972
Qatar,QAT,1978,0.965229988098145
Qatar,QAT,1979,0.949500024318695
Qatar,QAT,1980,0.921429991722107
Qatar,QAT,1981,0.962700009346008
Qatar,QAT,1982,0.911050021648407
Qatar,QAT,1983,0.949339985847473
Qatar,QAT,1984,0.9768900275230409
Qatar,QAT,1985,1.01118004322052
Qatar,QAT,1986,1.06277000904083
Qatar,QAT,1987,0.992410004138947
Qatar,QAT,1988,1.00197005271912
Qatar,QAT,1989,0.9899500012397769
Qatar,QAT,1990,0.974259972572327
Qatar,QAT,1991,0.9896799921989441
Qatar,QAT,1992,0.969150006771088
Qatar,QAT,1993,0.991530001163483
Qatar,QAT,1994,0.997550010681152
Qatar,QAT,1998,1.0118000507354699
Qatar,QAT,1999,1.09521996974945
Qatar,QAT,2000,1.0884100198745699
Qatar,QAT,2001,1.07296001911163
Qatar,QAT,2002,0.95508998632431
Qatar,QAT,2003,0.9019299745559691
Qatar,QAT,2004,0.8647900223731991
Qatar,QAT,2005,0.9161700010299679
Qatar,QAT,2006,1.01414000988007
Qatar,QAT,2007,0.948769986629486
Qatar,QAT,2009,0.985379993915558
Qatar,QAT,2010,0.9807800054550171
Qatar,QAT,2011,0.959219992160797
Romania,ROU,1993,1.00118005275726
Romania,ROU,1994,1.00090003013611
Romania,ROU,1995,1.00109004974365
Romania,ROU,1996,1.0023699998855602
Romania,ROU,1997,1.0027500391006499
Romania,ROU,1998,1.0052700042724598
Romania,ROU,1999,1.00462996959686
Romania,ROU,2000,1.00431001186371
Romania,ROU,2001,0.9987300038337711
Romania,ROU,2002,0.998310029506683
Romania,ROU,2003,0.9972299933433529
Romania,ROU,2004,0.997409999370575
Romania,ROU,2005,0.996110022068024
Romania,ROU,2006,0.9993000030517579
Romania,ROU,2007,1.00011003017426
Romania,ROU,2008,0.996810019016266
Romania,ROU,2009,0.9958400130271908
Romania,ROU,2010,0.992320001125336
Romania,ROU,2011,0.9918900132179259
Romania,ROU,2012,0.990270018577576
Russia,RUS,1994,1.0010299682617199
Russia,RUS,1995,1.00401997566223
Russia,RUS,2006,1.01691997051239
Russia,RUS,2007,1.01391005516052
Russia,RUS,2008,1.00780999660492
Russia,RUS,2009,1.01189005374908
Russia,RUS,2011,1.00824999809265
Russia,RUS,2012,1.0092200040817298
Russia,RUS,2013,1.00846004486084
Russia,RUS,2014,1.01032996177673
Rwanda,RWA,1973,0.824450016021729
Rwanda,RWA,1974,0.8189899921417241
Rwanda,RWA,1975,0.838119983673096
Rwanda,RWA,1977,0.872730016708374
Rwanda,RWA,1978,0.8900499939918521
Rwanda,RWA,1999,1.01042997837067
Rwanda,RWA,2002,1.0272500514984102
Rwanda,RWA,2003,1.0184899568557702
Rwanda,RWA,2010,1.03085005283356
Rwanda,RWA,2011,1.03250002861023
Rwanda,RWA,2012,1.0264099836349498
Rwanda,RWA,2013,1.02682995796204
Saint Kitts and Nevis,KNA,1984,0.9872000217437741
Saint Kitts and Nevis,KNA,1985,0.8993200063705441
Saint Kitts and Nevis,KNA,1986,0.967069983482361
Saint Kitts and Nevis,KNA,1988,0.974430024623871
Saint Kitts and Nevis,KNA,1989,0.975969970226288
Saint Kitts and Nevis,KNA,1992,0.988510012626648
Saint Kitts and Nevis,KNA,2000,1.05624997615814
Saint Kitts and Nevis,KNA,2001,1.12356996536255
Saint Kitts and Nevis,KNA,2002,1.07850003242493
Saint Kitts and Nevis,KNA,2003,1.02682995796204
Saint Kitts and Nevis,KNA,2004,1.0562599897384601
Saint Kitts and Nevis,KNA,2005,1.0191400051116901
Saint Kitts and Nevis,KNA,2007,1.01481997966766
Saint Kitts and Nevis,KNA,2008,1.0154600143432602
Saint Kitts and Nevis,KNA,2009,1.0261299610137902
Saint Kitts and Nevis,KNA,2010,1.00495994091034
Saint Kitts and Nevis,KNA,2011,1.0390199422836301
Saint Kitts and Nevis,KNA,2012,1.03570997714996
Saint Kitts and Nevis,KNA,2013,1.03993999958038
Saint Kitts and Nevis,KNA,2014,1.0242099761962902
Saint Lucia,LCA,1981,1.1079800128936799
Saint Lucia,LCA,1982,1.0781500339508099
Saint Lucia,LCA,1983,1.01882004737854
Saint Lucia,LCA,1984,1.0253000259399399
Saint Lucia,LCA,1990,0.9720699787139889
Saint Lucia,LCA,1993,0.967419981956482
Saint Lucia,LCA,1999,0.5625399947166441
Saint Lucia,LCA,2000,0.959699988365173
Saint Lucia,LCA,2001,0.94734001159668
Saint Lucia,LCA,2002,0.976419985294342
Saint Lucia,LCA,2003,0.9747599959373471
Saint Lucia,LCA,2004,0.968569993972778
Saint Lucia,LCA,2005,0.96916002035141
Saint Lucia,LCA,2006,0.971170008182526
Saint Lucia,LCA,2007,0.973060011863709
Saint Vincent and the Grenadines,VCT,1984,0.9995499849319459
Saint Vincent and the Grenadines,VCT,1986,1.00155997276306
Saint Vincent and the Grenadines,VCT,1994,0.98905998468399
Saint Vincent and the Grenadines,VCT,2000,0.9636800289154049
Saint Vincent and the Grenadines,VCT,2001,0.956239998340607
Saint Vincent and the Grenadines,VCT,2002,0.9807599782943729
Saint Vincent and the Grenadines,VCT,2003,0.9895499944686891
Saint Vincent and the Grenadines,VCT,2004,0.987709999084473
Saint Vincent and the Grenadines,VCT,2005,0.974240005016327
Saint Vincent and the Grenadines,VCT,2007,0.9682700037956241
Saint Vincent and the Grenadines,VCT,2008,0.94989001750946
Saint Vincent and the Grenadines,VCT,2009,0.9667900204658509
Saint Vincent and the Grenadines,VCT,2010,0.9694499969482421
Saint Vincent and the Grenadines,VCT,2011,1.0006500482559202
Saint Vincent and the Grenadines,VCT,2012,0.9822499752044681
Saint Vincent and the Grenadines,VCT,2013,0.9833499789237979
Saint Vincent and the Grenadines,VCT,2014,0.9950900077819821
Samoa,WSM,1994,1.03345000743866
Samoa,WSM,1998,1.06670999526978
Samoa,WSM,1999,1.0094900131225601
Samoa,WSM,2000,1.04875004291534
Samoa,WSM,2001,1.04742002487183
Samoa,WSM,2007,1.03225994110107
Samoa,WSM,2009,0.994480013847351
Samoa,WSM,2010,1.01110005378723
Samoa,WSM,2011,1.0299500226974498
Samoa,WSM,2012,1.02732002735138
Samoa,WSM,2014,1.0152399539947499
San Marino,SMR,2009,1.0177899599075302
San Marino,SMR,2010,1.1234600543975801
San Marino,SMR,2011,0.936730027198792
San Marino,SMR,2012,0.998179972171783
Sao Tome and Principe,STP,1983,0.986810028553009
Sao Tome and Principe,STP,1984,0.985260009765625
Sao Tome and Principe,STP,1988,0.989289999008179
Sao Tome and Principe,STP,1990,0.933279991149902
Sao Tome and Principe,STP,1999,0.9761899709701541
Sao Tome and Principe,STP,2002,0.955879986286163
Sao Tome and Principe,STP,2003,0.974150002002716
Sao Tome and Principe,STP,2004,0.9806799888610841
Sao Tome and Principe,STP,2005,0.9787499904632572
Sao Tome and Principe,STP,2007,1.01602005958557
Sao Tome and Principe,STP,2008,1.00878000259399
Sao Tome and Principe,STP,2009,1.03840005397797
Sao Tome and Principe,STP,2010,1.0219399929046602
Sao Tome and Principe,STP,2013,1.00476002693176
Sao Tome and Principe,STP,2014,0.994710028171539
Sao Tome and Principe,STP,2015,0.977249979972839
Saudi Arabia,SAU,1979,0.5628299713134771
Saudi Arabia,SAU,2009,0.985050022602081
Saudi Arabia,SAU,2010,1.00274002552032
Saudi Arabia,SAU,2011,1.0101499557495102
Saudi Arabia,SAU,2012,1.01757001876831
Saudi Arabia,SAU,2013,0.974160015583038
Saudi Arabia,SAU,2014,0.9694300293922421
Senegal,SEN,1978,0.679660022258759
Senegal,SEN,1979,0.68274998664856
Senegal,SEN,1980,0.686169981956482
Senegal,SEN,1981,0.6825900077819821
Senegal,SEN,1982,0.6816400289535519
Senegal,SEN,1983,0.6838499903678891
Senegal,SEN,1984,0.689769983291626
Senegal,SEN,1985,0.69844001531601
Senegal,SEN,1986,0.6931499838829039
Senegal,SEN,1988,0.715499997138977
Senegal,SEN,1990,0.746230006217957
Senegal,SEN,1992,0.7598900198936459
Senegal,SEN,1996,0.802909970283508
Senegal,SEN,1997,0.824599981307983
Senegal,SEN,1998,0.848950028419495
Senegal,SEN,1999,0.8407800197601322
Senegal,SEN,2000,0.8792899847030641
Senegal,SEN,2003,0.9177299737930301
Senegal,SEN,2004,0.9634100198745731
Senegal,SEN,2005,0.975780010223389
Senegal,SEN,2006,0.994629979133606
Senegal,SEN,2007,1.00981998443604
Senegal,SEN,2008,1.0300799608230602
Senegal,SEN,2009,1.04393994808197
Senegal,SEN,2010,1.05650997161865
Senegal,SEN,2011,1.06563997268677
Senegal,SEN,2012,1.07885003089905
Senegal,SEN,2014,1.08684003353119
Serbia,SRB,2005,1.0058000087738
Serbia,SRB,2006,1.0005300045013399
Serbia,SRB,2007,0.998019993305206
Serbia,SRB,2008,0.9969099760055541
Serbia,SRB,2009,0.99099999666214
Serbia,SRB,2010,0.995019972324371
Serbia,SRB,2011,1.002769947052
Serbia,SRB,2012,1.00382995605469
Serbia,SRB,2013,1.00703001022339
Serbia,SRB,2014,1.00550997257233
Seychelles,SYC,1979,1.0398199558258099
Seychelles,SYC,1993,0.986930012702942
Seychelles,SYC,1994,1.02213001251221
Seychelles,SYC,1995,1.03270995616913
Seychelles,SYC,1996,1.0235999822616602
Seychelles,SYC,1998,1.0099200010299698
Seychelles,SYC,1999,1.04419004917145
Seychelles,SYC,2000,1.03259003162384
Seychelles,SYC,2001,1.00784003734589
Seychelles,SYC,2002,0.99524998664856
Seychelles,SYC,2003,0.990580022335052
Seychelles,SYC,2004,0.988860011100769
Seychelles,SYC,2005,0.9863299727439879
Seychelles,SYC,2014,1.01545000076294
Sierra Leone,SLE,1983,0.6978899836540219
Sierra Leone,SLE,2012,0.986959993839264
Sierra Leone,SLE,2013,0.999019980430603
Slovenia,SVN,1995,1.0010299682617199
Slovenia,SVN,1996,1.00015997886658
Slovenia,SVN,1997,0.995199978351593
Slovenia,SVN,1998,1.0026099681854201
Slovenia,SVN,1999,0.998610019683838
Slovenia,SVN,2000,1.0244300365448
Slovenia,SVN,2001,0.996829986572266
Slovenia,SVN,2002,1.00039994716644
Slovenia,SVN,2003,0.9984800219535831
Slovenia,SVN,2004,1.00145995616913
Slovenia,SVN,2005,0.989820003509521
Slovenia,SVN,2006,0.9899899959564209
Slovenia,SVN,2007,0.9906200170516971
Slovenia,SVN,2008,0.991010010242462
Slovenia,SVN,2009,0.9938099980354309
Slovenia,SVN,2010,0.9955499768257141
Slovenia,SVN,2011,1.00179004669189
Slovenia,SVN,2012,1.00513994693756
Slovenia,SVN,2013,1.0050799846649199
Slovenia,SVN,2014,1.00495004653931
Solomon Islands,SLB,2005,0.961359977722168
Solomon Islands,SLB,2006,0.975199997425079
Solomon Islands,SLB,2007,0.9653800129890441
Somalia,SOM,1976,0.636099994182587
Somalia,SOM,1977,0.6762700080871579
Somalia,SOM,1978,0.692550003528595
Somalia,SOM,1979,0.682449996471405
Somalia,SOM,1980,0.604510009288788
South Africa,ZAF,1970,1.0393600463867199
South Africa,ZAF,1991,1.03012001514435
South Africa,ZAF,1994,1.01561999320984
South Africa,ZAF,1995,1.01493000984192
South Africa,ZAF,1998,1.04104995727539
South Africa,ZAF,1999,1.0540699958801298
South Africa,ZAF,2000,1.0603599548339802
South Africa,ZAF,2001,1.07402002811432
South Africa,ZAF,2002,1.08571994304657
South Africa,ZAF,2003,1.09351003170013
South Africa,ZAF,2004,1.10817003250122
South Africa,ZAF,2005,1.12961995601654
South Asia,,1970,0.617919981479645
South Asia,,1971,0.5987899899482729
South Asia,,1972,0.616230010986328
South Asia,,1973,0.6498699784278871
South Asia,,1974,0.633400022983551
South Asia,,1975,0.640820026397705
South Asia,,1976,0.6348500251770021
South Asia,,1977,0.661270022392273
South Asia,,1978,0.626450002193451
South Asia,,1979,0.627300024032593
South Asia,,1980,0.641600012779236
South Asia,,1981,0.6541399955749511
South Asia,,1982,0.6526899933815
South Asia,,1983,0.6664599776268011
South Asia,,1984,0.686439990997314
South Asia,,1985,0.679849982261658
South Asia,,1986,0.693239986896515
South Asia,,1987,0.6715599894523621
South Asia,,1988,0.696510016918182
South Asia,,1989,0.730300009250641
South Asia,,1990,0.7350699901580809
South Asia,,1991,0.74686998128891
South Asia,,1992,0.7621200084686279
South Asia,,1993,0.786400020122528
South Asia,,1994,0.803560018539429
South Asia,,1995,0.805379986763
South Asia,,1996,0.80774998664856
South Asia,,1997,0.808579981327057
South Asia,,1998,0.7997199892997741
South Asia,,1999,0.811129987239838
South Asia,,2000,0.8327900171279911
South Asia,,2001,0.845340013504028
South Asia,,2002,0.860530018806458
South Asia,,2003,0.9428099989891049
South Asia,,2004,0.927760004997253
South Asia,,2005,0.925189971923828
South Asia,,2006,0.940159976482391
South Asia,,2007,0.9639000296592709
South Asia,,2008,0.973150014877319
South Asia,,2009,0.9829300045967099
South Asia,,2010,0.9847300052642819
South Asia,,2011,0.996249973773956
South Asia,,2012,1.00213003158569
South Asia,,2013,1.0019500255584701
South Korea,KOR,1971,0.9858800172805791
South Korea,KOR,1972,0.9935700297355649
South Korea,KOR,1973,0.994599997997284
South Korea,KOR,1974,0.9957299828529359
South Korea,KOR,1975,0.9998300075531009
South Korea,KOR,1976,0.9995300173759459
South Korea,KOR,1977,0.99975997209549
South Korea,KOR,1978,1.00029003620148
South Korea,KOR,1979,1.0008100271225
South Korea,KOR,1980,1.00247001647949
South Korea,KOR,1981,1.00109004974365
South Korea,KOR,1982,1.00274002552032
South Korea,KOR,1983,1.00361001491547
South Korea,KOR,1984,1.0034999847412098
South Korea,KOR,1985,1.0065000057220501
South Korea,KOR,1986,1.00666999816895
South Korea,KOR,1987,1.0076500177383398
South Korea,KOR,1988,1.00804996490479
South Korea,KOR,1989,1.00993001461029
South Korea,KOR,1990,1.01222002506256
South Korea,KOR,1991,1.0117499828338599
South Korea,KOR,1992,1.01296997070313
South Korea,KOR,1993,1.0146800279617298
South Korea,KOR,1994,1.01788997650146
South Korea,KOR,1995,1.0234199762344398
South Korea,KOR,1996,1.02305996417999
South Korea,KOR,1997,1.01997995376587
South Korea,KOR,1998,1.01443994045258
South Korea,KOR,1999,1.01236999034882
South Korea,KOR,2000,1.00461995601654
South Korea,KOR,2001,0.9972299933433529
South Korea,KOR,2002,0.994199991226196
South Korea,KOR,2003,0.9912400245666501
South Korea,KOR,2004,0.9919099807739259
South Korea,KOR,2005,0.99465000629425
South Korea,KOR,2006,1.00086998939514
South Korea,KOR,2007,1.00262999534607
South Korea,KOR,2008,1.00194001197815
South Korea,KOR,2009,0.996640026569366
South Korea,KOR,2010,0.9908400177955631
South Korea,KOR,2011,0.9926400184631351
South Korea,KOR,2012,0.993009984493256
South Korea,KOR,2013,0.9933699965476991
South Sudan,SSD,2011,0.7171499729156491
Spain,ESP,1971,1.03064000606537
Spain,ESP,1972,1.03366005420685
Spain,ESP,1973,1.02926003932953
Spain,ESP,1975,1.01031005382538
Spain,ESP,1976,1.0016399621963499
Spain,ESP,1977,1.0164999961853
Spain,ESP,1978,1.00476002693176
Spain,ESP,1979,1.0085699558258099
Spain,ESP,1980,1.01652002334595
Spain,ESP,1981,1.0160100460052501
Spain,ESP,1983,1.00791001319885
Spain,ESP,1984,1.00458002090454
Spain,ESP,1985,1.00393998622894
Spain,ESP,1986,1.00375998020172
Spain,ESP,1987,1.01551997661591
Spain,ESP,1988,1.00095999240875
Spain,ESP,1989,1.0022799968719498
Spain,ESP,1990,0.9986600279808041
Spain,ESP,1991,1.00656998157501
Spain,ESP,1992,1.00296998023987
Spain,ESP,1993,1.00015997886658
Spain,ESP,1994,0.999559998512268
Spain,ESP,1995,1.00076997280121
Spain,ESP,1996,0.998769998550415
Spain,ESP,1997,1.0010199546814
Spain,ESP,1999,1.0002800226211501
Spain,ESP,2000,1.0030599832534801
Spain,ESP,2001,1.00265002250671
Spain,ESP,2002,1.0016700029373198
Spain,ESP,2003,1.00002002716064
Spain,ESP,2004,1.00060999393463
Spain,ESP,2005,0.9970700144767758
Spain,ESP,2006,0.996819972991943
Spain,ESP,2007,0.9991199970245358
Spain,ESP,2008,1.0011700391769398
Spain,ESP,2009,1.0035599470138499
Spain,ESP,2010,1.0042599439621
Spain,ESP,2011,1.00302994251251
Spain,ESP,2012,1.00329995155334
Spain,ESP,2013,1.0039600133895898
Spain,ESP,2014,1.00286996364594
Sri Lanka,LKA,1986,0.965749979019165
Sri Lanka,LKA,2001,1.00234997272491
Sri Lanka,LKA,2002,1.00147998332977
Sri Lanka,LKA,2003,1.0019099712371802
Sri Lanka,LKA,2004,1.0661400556564302
Sri Lanka,LKA,2005,0.9996899962425229
Sri Lanka,LKA,2006,0.994629979133606
Sri Lanka,LKA,2007,0.992799997329712
Sri Lanka,LKA,2008,0.99098002910614
Sri Lanka,LKA,2009,0.986540019512177
Sri Lanka,LKA,2010,0.982879996299744
Sri Lanka,LKA,2011,0.979300022125244
Sri Lanka,LKA,2012,0.9794300198554989
Sri Lanka,LKA,2013,0.9799500107765201
Sri Lanka,LKA,2014,0.982089996337891
Sub-Saharan Africa,,1975,0.804780006408691
Sub-Saharan Africa,,1976,0.8136399984359741
Sub-Saharan Africa,,1977,0.832710027694702
Sub-Saharan Africa,,1978,0.851719975471497
Sub-Saharan Africa,,1979,0.8678399920463559
Sub-Saharan Africa,,1980,0.8762999773025509
Sub-Saharan Africa,,1981,0.885559976100922
Sub-Saharan Africa,,1982,0.8950200080871579
Sub-Saharan Africa,,1983,0.895359992980957
Sub-Saharan Africa,,1984,0.895190000534058
Sub-Saharan Africa,,1985,0.889580011367798
Sub-Saharan Africa,,1986,0.8851699829101559
Sub-Saharan Africa,,1987,0.8796399831771851
Sub-Saharan Africa,,1988,0.8812599778175351
Sub-Saharan Africa,,1989,0.87364000082016
Sub-Saharan Africa,,1990,0.872550010681152
Sub-Saharan Africa,,1991,0.879970014095306
Sub-Saharan Africa,,1992,0.8778300285339359
Sub-Saharan Africa,,1993,0.8798900246620179
Sub-Saharan Africa,,1994,0.87813001871109
Sub-Saharan Africa,,1995,0.858579993247986
Sub-Saharan Africa,,1996,0.8467199802398678
Sub-Saharan Africa,,1997,0.8593400120735172
Sub-Saharan Africa,,1998,0.8704599738121029
Sub-Saharan Africa,,1999,0.8857799768447879
Sub-Saharan Africa,,2000,0.8877500295639041
Sub-Saharan Africa,,2001,0.895420014858246
Sub-Saharan Africa,,2002,0.8992800116539
Sub-Saharan Africa,,2003,0.906180024147034
Sub-Saharan Africa,,2004,0.916159987449646
Sub-Saharan Africa,,2005,0.920469999313354
Sub-Saharan Africa,,2006,0.929769992828369
Sub-Saharan Africa,,2007,0.9171500205993649
Sub-Saharan Africa,,2008,0.926779985427856
Sub-Saharan Africa,,2009,0.930939972400665
Sub-Saharan Africa,,2010,0.9354199767112729
Sub-Saharan Africa,,2011,0.9371899962425229
Sub-Saharan Africa,,2012,0.9423099756240841
Sub-Saharan Africa,,2013,0.9444299936294559
Sub-Saharan Africa (excluding high-income countries),,1975,0.8046200275421139
Sub-Saharan Africa (excluding high-income countries),,1976,0.813480019569397
Sub-Saharan Africa (excluding high-income countries),,1977,0.8325700163841251
Sub-Saharan Africa (excluding high-income countries),,1978,0.851589977741241
Sub-Saharan Africa (excluding high-income countries),,1979,0.8677300214767459
Sub-Saharan Africa (excluding high-income countries),,1980,0.8762000203132629
Sub-Saharan Africa (excluding high-income countries),,1981,0.885479986667633
Sub-Saharan Africa (excluding high-income countries),,1982,0.894949972629547
Sub-Saharan Africa (excluding high-income countries),,1983,0.8952699899673459
Sub-Saharan Africa (excluding high-income countries),,1984,0.8950999975204471
Sub-Saharan Africa (excluding high-income countries),,1985,0.8894799947738651
Sub-Saharan Africa (excluding high-income countries),,1986,0.8850700259208679
Sub-Saharan Africa (excluding high-income countries),,1987,0.8795400261878971
Sub-Saharan Africa (excluding high-income countries),,1988,0.8811600208282471
Sub-Saharan Africa (excluding high-income countries),,1989,0.873529970645905
Sub-Saharan Africa (excluding high-income countries),,1990,0.872439980506897
Sub-Saharan Africa (excluding high-income countries),,1991,0.879869997501373
Sub-Saharan Africa (excluding high-income countries),,1992,0.8777300119400021
Sub-Saharan Africa (excluding high-income countries),,1993,0.879790008068085
Sub-Saharan Africa (excluding high-income countries),,1994,0.878030002117157
Sub-Saharan Africa (excluding high-income countries),,1995,0.8584799766540531
Sub-Saharan Africa (excluding high-income countries),,1996,0.84662002325058
Sub-Saharan Africa (excluding high-income countries),,1997,0.8592699766159059
Sub-Saharan Africa (excluding high-income countries),,1998,0.8704299926757809
Sub-Saharan Africa (excluding high-income countries),,1999,0.88578999042511
Sub-Saharan Africa (excluding high-income countries),,2000,0.887790024280548
Sub-Saharan Africa (excluding high-income countries),,2001,0.895420014858246
Sub-Saharan Africa (excluding high-income countries),,2002,0.8993099927902221
Sub-Saharan Africa (excluding high-income countries),,2003,0.906170010566711
Sub-Saharan Africa (excluding high-income countries),,2004,0.916159987449646
Sub-Saharan Africa (excluding high-income countries),,2005,0.9204599857330319
Sub-Saharan Africa (excluding high-income countries),,2006,0.929769992828369
Sub-Saharan Africa (excluding high-income countries),,2007,0.917129993438721
Sub-Saharan Africa (excluding high-income countries),,2008,0.9267500042915341
Sub-Saharan Africa (excluding high-income countries),,2009,0.9309099912643429
Sub-Saharan Africa (excluding high-income countries),,2010,0.935379981994629
Sub-Saharan Africa (excluding high-income countries),,2011,0.937150001525879
Sub-Saharan Africa (excluding high-income countries),,2012,0.9422799944877621
Sub-Saharan Africa (excluding high-income countries),,2013,0.944400012493134
Sudan,SDN,2011,0.8930299878120419
Sudan,SDN,2012,1.04829001426697
Suriname,SUR,1977,0.99058997631073
Suriname,SUR,1978,0.9792600274086
Suriname,SUR,1985,1.02107000350952
Suriname,SUR,1987,1.0287699699401898
Suriname,SUR,1988,1.0253000259399399
Suriname,SUR,1989,1.0370899438858001
Suriname,SUR,2005,1.0081100463867199
Suriname,SUR,2006,1.0013200044632
Suriname,SUR,2007,0.986050009727478
Suriname,SUR,2008,0.9973099827766422
Suriname,SUR,2009,1.00609004497528
Suriname,SUR,2011,1.00885999202728
Suriname,SUR,2013,1.0003000497818
Suriname,SUR,2014,1.00836002826691
Sweden,SWE,1976,1.01104998588562
Sweden,SWE,1982,1.0024299621582
Sweden,SWE,1987,0.9976900219917301
Sweden,SWE,1988,0.999840021133423
Sweden,SWE,1989,0.9995300173759459
Sweden,SWE,1990,1.00042998790741
Sweden,SWE,1991,1.00209999084473
Sweden,SWE,1992,1.0029599666595501
Sweden,SWE,1993,0.992320001125336
Sweden,SWE,1994,0.9977599978446959
Sweden,SWE,1995,1.02309000492096
Sweden,SWE,1996,0.9959400296211239
Sweden,SWE,1997,0.996379971504211
Sweden,SWE,1999,0.995239973068237
Sweden,SWE,2000,0.9925600290298459
Sweden,SWE,2001,0.994340002536774
Sweden,SWE,2002,0.99440997838974
Sweden,SWE,2003,0.9924200177192691
Sweden,SWE,2004,0.9930499792099
Sweden,SWE,2005,0.994769990444183
Sweden,SWE,2006,0.995980024337769
Sweden,SWE,2007,0.9966099858284
Sweden,SWE,2008,0.9924200177192691
Sweden,SWE,2009,0.992439985275269
Sweden,SWE,2010,0.9925299882888791
Sweden,SWE,2011,0.9940199851989749
Sweden,SWE,2012,0.9965900182724
Sweden,SWE,2013,1.00057005882263
Sweden,SWE,2014,1.0011500120163002
Switzerland,CHE,1977,1.02556002140045
Switzerland,CHE,1978,1.0245900154113798
Switzerland,CHE,1981,1.01486003398895
Switzerland,CHE,1982,1.01286995410919
Switzerland,CHE,1983,1.01757001876831
Switzerland,CHE,1984,1.02051997184753
Switzerland,CHE,1985,1.01810002326965
Switzerland,CHE,1986,1.01681995391846
Switzerland,CHE,1987,1.01910996437073
Switzerland,CHE,1988,1.01786994934082
Switzerland,CHE,1989,1.01256000995636
Switzerland,CHE,1990,1.01194000244141
Switzerland,CHE,1991,1.01294004917145
Switzerland,CHE,1992,1.0130900144577
Switzerland,CHE,1993,1.0190900564193701
Switzerland,CHE,1994,1.0222699642181399
Switzerland,CHE,1995,0.994459986686707
Switzerland,CHE,1996,0.9971399903297421
Switzerland,CHE,1999,1.0025099515914901
