Entity,Code,Year,"School life expectancy, primary, gender parity index (GPI)"
Portugal,PRT,1999,0.9550499916076659
Portugal,PRT,2000,0.9553599953651429
Portugal,PRT,2001,0.978510022163391
Portugal,PRT,2002,0.963649988174438
Portugal,PRT,2003,0.950150012969971
Portugal,PRT,2004,0.9511500000953671
Portugal,PRT,2005,0.95388001203537
Portugal,PRT,2006,0.952059984207153
Portugal,PRT,2007,0.947040021419525
Portugal,PRT,2008,0.94555002450943
Portugal,PRT,2009,0.966260015964508
Portugal,PRT,2010,0.9703299999237059
Portugal,PRT,2011,0.9718899726867679
Portugal,PRT,2012,0.9715499877929691
Portugal,PRT,2013,0.964749991893768
Portugal,PRT,2014,0.9588599801063541
Puerto Rico,PRI,2009,1.03612005710602
Puerto Rico,PRI,2010,1.0366899967193601
Puerto Rico,PRI,2011,1.04069995880127
Puerto Rico,PRI,2012,1.0479700565338101
Puerto Rico,PRI,2013,1.0212299823761
Qatar,QAT,1971,0.9163299798965451
Qatar,QAT,1972,1.0312900543212902
Qatar,QAT,1973,1.07799005508423
Qatar,QAT,1974,1.0576599836349498
Qatar,QAT,1975,1.0272899866104102
Qatar,QAT,1976,1.03954005241394
Qatar,QAT,1977,1.0317599773406998
Qatar,QAT,1978,1.00145995616913
Qatar,QAT,1979,0.985899984836578
Qatar,QAT,1980,0.964100003242493
Qatar,QAT,1981,0.983139991760254
Qatar,QAT,1982,0.9101300239562992
Qatar,QAT,1983,0.921819984912872
Qatar,QAT,1984,0.931829988956451
Qatar,QAT,1985,0.9611700177192691
Qatar,QAT,1986,0.946470022201538
Qatar,QAT,1987,0.969720005989075
Qatar,QAT,1988,0.964839994907379
Qatar,QAT,1989,0.948059976100922
Qatar,QAT,1990,0.926649987697601
Qatar,QAT,1991,0.928430020809174
Qatar,QAT,1992,0.913919985294342
Qatar,QAT,1993,0.9337700009346009
Qatar,QAT,1994,0.9402300119400021
Qatar,QAT,1995,0.9898499846458441
Qatar,QAT,1996,1.04627001285553
Qatar,QAT,1997,1.0786099433898901
Qatar,QAT,1998,0.9903299808502201
Qatar,QAT,1999,1.04546999931335
Qatar,QAT,2000,1.0443799495697
Qatar,QAT,2001,1.04072999954224
Qatar,QAT,2002,0.9301499724388119
Qatar,QAT,2003,0.8789600133895871
Qatar,QAT,2004,0.857360005378723
Qatar,QAT,2005,0.898239970207214
Qatar,QAT,2006,0.996379971504211
Qatar,QAT,2007,0.9365000128746029
Qatar,QAT,2008,0.9528399705886841
Qatar,QAT,2009,0.973649978637695
Qatar,QAT,2010,0.969120025634766
Qatar,QAT,2011,0.957650005817413
Romania,ROU,1971,0.981389999389648
Romania,ROU,1972,0.98335999250412
Romania,ROU,1973,0.9794999957084659
Romania,ROU,1974,0.9812499880790709
Romania,ROU,1989,1.00065994262695
Romania,ROU,1990,0.9972400069236759
Romania,ROU,1991,1.00666999816895
Romania,ROU,1992,1.00092005729675
Romania,ROU,1993,0.9972800016403199
Romania,ROU,1994,0.997619986534119
Romania,ROU,1995,0.9975299835205079
Romania,ROU,1996,0.9960399866104129
Romania,ROU,1997,0.9953600168228149
Romania,ROU,1998,0.9923999905586239
Romania,ROU,1999,0.990930020809174
Romania,ROU,2000,0.990339994430542
Romania,ROU,2001,0.987529993057251
Romania,ROU,2002,0.985920011997223
Romania,ROU,2003,0.9852499961853031
Romania,ROU,2004,0.9882699847221371
Romania,ROU,2005,0.9881700277328491
Romania,ROU,2006,0.989910006523132
Romania,ROU,2007,0.9916200041770941
Romania,ROU,2008,0.9846400022506709
Romania,ROU,2009,0.986549973487854
Romania,ROU,2010,0.985210001468658
Romania,ROU,2011,0.9828900098800659
Romania,ROU,2012,0.981400012969971
Russia,RUS,1981,0.9970800280570981
Russia,RUS,1986,1.00419998168945
Russia,RUS,1989,0.997439980506897
Russia,RUS,1990,0.9979400038719181
Russia,RUS,1991,0.998279988765717
Russia,RUS,1992,1.00083005428314
Russia,RUS,1993,1.00339996814728
Russia,RUS,1994,1.0024800300598102
Russia,RUS,1995,0.9934999942779541
Russia,RUS,1999,0.990379989147186
Russia,RUS,2000,0.9915500283241271
Russia,RUS,2001,0.9957900047302249
Russia,RUS,2002,0.9974300265312191
Russia,RUS,2003,1.00250005722046
Russia,RUS,2005,1.0033099651336699
Russia,RUS,2006,1.00696003437042
Russia,RUS,2007,1.0033099651336699
Russia,RUS,2008,1.00348997116089
Russia,RUS,2009,1.0040800571441701
Russia,RUS,2011,1.0054899454116801
Russia,RUS,2012,1.0054899454116801
Russia,RUS,2013,1.00511002540588
Russia,RUS,2014,1.0063400268554699
Rwanda,RWA,1971,0.770680010318756
Rwanda,RWA,1972,0.7690600156784059
Rwanda,RWA,1973,0.7920299768447879
Rwanda,RWA,1974,0.791159987449646
Rwanda,RWA,1975,0.810819983482361
Rwanda,RWA,1976,0.8349900245666501
Rwanda,RWA,1977,0.851599991321564
Rwanda,RWA,1978,0.870599985122681
Rwanda,RWA,1979,0.887470006942749
Rwanda,RWA,1980,0.9087799787521359
Rwanda,RWA,1981,0.9199299812316891
Rwanda,RWA,1982,0.9243900179862979
Rwanda,RWA,1983,0.935119986534119
Rwanda,RWA,1984,0.93997997045517
Rwanda,RWA,1985,0.945969998836517
Rwanda,RWA,1986,0.9563800096511841
Rwanda,RWA,1987,0.9699500203132629
Rwanda,RWA,1988,0.9758599996566769
Rwanda,RWA,1989,0.981679975986481
Rwanda,RWA,1990,0.988860011100769
Rwanda,RWA,1991,0.99235999584198
Rwanda,RWA,1992,0.977519989013672
Rwanda,RWA,1997,0.9751499891281129
Rwanda,RWA,1998,0.9721199870109559
Rwanda,RWA,1999,0.9702399969100949
Rwanda,RWA,2000,0.976040005683899
Rwanda,RWA,2001,0.99397999048233
Rwanda,RWA,2002,0.99015998840332
Rwanda,RWA,2003,0.9972299933433529
Rwanda,RWA,2004,1.01195001602173
Rwanda,RWA,2005,1.00714004039764
Rwanda,RWA,2006,1.02614998817444
Rwanda,RWA,2007,1.01358997821808
Rwanda,RWA,2008,1.0289499759674101
Rwanda,RWA,2009,1.02179002761841
Rwanda,RWA,2010,1.02386999130249
Rwanda,RWA,2011,1.02945995330811
Rwanda,RWA,2012,1.0218800306320202
Rwanda,RWA,2013,1.02315998077393
Rwanda,RWA,2014,1.02330994606018
Saint Kitts and Nevis,KNA,1976,0.937569975852966
Saint Kitts and Nevis,KNA,1977,0.926010012626648
Saint Kitts and Nevis,KNA,1978,0.938139975070953
Saint Kitts and Nevis,KNA,1979,0.9606599807739259
Saint Kitts and Nevis,KNA,1980,0.97393000125885
Saint Kitts and Nevis,KNA,1981,0.9507200121879581
Saint Kitts and Nevis,KNA,1982,0.7375699877738949
Saint Kitts and Nevis,KNA,1984,0.978169977664948
Saint Kitts and Nevis,KNA,1985,0.8630099892616271
Saint Kitts and Nevis,KNA,1986,0.734539985656738
Saint Kitts and Nevis,KNA,1987,0.991010010242462
Saint Kitts and Nevis,KNA,1988,0.97377997636795
Saint Kitts and Nevis,KNA,1989,0.973980009555817
Saint Kitts and Nevis,KNA,1990,0.944949984550476
Saint Kitts and Nevis,KNA,1991,0.9918299913406371
Saint Kitts and Nevis,KNA,1992,0.965759992599487
Saint Kitts and Nevis,KNA,1993,0.980750024318695
Saint Kitts and Nevis,KNA,1994,0.986689984798431
Saint Kitts and Nevis,KNA,1995,1.0137300491333001
Saint Kitts and Nevis,KNA,1998,0.979849994182587
Saint Kitts and Nevis,KNA,2000,1.03506004810333
Saint Kitts and Nevis,KNA,2001,1.0889099836349498
Saint Kitts and Nevis,KNA,2002,1.05255997180939
Saint Kitts and Nevis,KNA,2003,1.02100002765656
Saint Kitts and Nevis,KNA,2004,1.0507400035858199
Saint Kitts and Nevis,KNA,2005,1.01908004283905
Saint Kitts and Nevis,KNA,2007,0.998099982738495
Saint Kitts and Nevis,KNA,2008,1.01323997974396
Saint Kitts and Nevis,KNA,2009,1.01558995246887
Saint Kitts and Nevis,KNA,2010,1.00130999088287
Saint Kitts and Nevis,KNA,2011,1.01999998092651
Saint Kitts and Nevis,KNA,2012,1.0127999782562298
Saint Kitts and Nevis,KNA,2013,1.03327000141144
Saint Kitts and Nevis,KNA,2014,1.01844000816345
Saint Lucia,LCA,1971,1.1260499954223602
Saint Lucia,LCA,1972,1.17783999443054
Saint Lucia,LCA,1973,1.02900004386902
Saint Lucia,LCA,1974,1.0136300325393701
Saint Lucia,LCA,1975,0.986370027065277
Saint Lucia,LCA,1976,1.00160002708435
Saint Lucia,LCA,1977,1.0046099424362198
Saint Lucia,LCA,1978,1.00671994686127
Saint Lucia,LCA,1979,1.00896000862122
Saint Lucia,LCA,1980,1.01415002346039
Saint Lucia,LCA,1981,1.08090996742249
Saint Lucia,LCA,1982,1.02137005329132
Saint Lucia,LCA,1983,1.01466000080109
Saint Lucia,LCA,1984,1.00365996360779
Saint Lucia,LCA,1985,1.00136995315552
Saint Lucia,LCA,1986,0.984080016613007
Saint Lucia,LCA,1987,0.966840028762817
Saint Lucia,LCA,1988,0.9532799720764159
Saint Lucia,LCA,1989,0.932299971580505
Saint Lucia,LCA,1990,0.946550011634827
Saint Lucia,LCA,1991,0.947990000247955
Saint Lucia,LCA,1992,0.932120025157928
Saint Lucia,LCA,1993,0.9255700111389159
Saint Lucia,LCA,1997,0.930050015449524
Saint Lucia,LCA,1999,0.946280002593994
Saint Lucia,LCA,2000,0.968089997768402
Saint Lucia,LCA,2001,0.954039990901947
Saint Lucia,LCA,2002,0.9684900045394901
Saint Lucia,LCA,2003,0.950330018997192
Saint Lucia,LCA,2004,0.9489799737930301
Saint Lucia,LCA,2005,0.956390023231506
Saint Lucia,LCA,2006,0.9253799915313721
Saint Lucia,LCA,2007,0.9531700015068051
Saint Vincent and the Grenadines,VCT,1971,0.9991000294685359
Saint Vincent and the Grenadines,VCT,1972,1.00091004371643
Saint Vincent and the Grenadines,VCT,1974,0.97477000951767
Saint Vincent and the Grenadines,VCT,1975,0.988789975643158
Saint Vincent and the Grenadines,VCT,1976,0.9650200009346009
Saint Vincent and the Grenadines,VCT,1982,0.962719976902008
Saint Vincent and the Grenadines,VCT,1984,0.9423499703407291
Saint Vincent and the Grenadines,VCT,1986,0.9623900055885309
Saint Vincent and the Grenadines,VCT,1987,0.9793499708175659
Saint Vincent and the Grenadines,VCT,1991,0.9857900142669681
Saint Vincent and the Grenadines,VCT,1994,0.95576000213623
Saint Vincent and the Grenadines,VCT,1998,0.9183099865913391
Saint Vincent and the Grenadines,VCT,1999,0.920329988002777
Saint Vincent and the Grenadines,VCT,2000,0.946439981460571
Saint Vincent and the Grenadines,VCT,2001,0.953360021114349
Saint Vincent and the Grenadines,VCT,2002,0.955980002880096
Saint Vincent and the Grenadines,VCT,2003,0.9670400023460392
Saint Vincent and the Grenadines,VCT,2004,0.956149995326996
Saint Vincent and the Grenadines,VCT,2005,0.907280027866364
Saint Vincent and the Grenadines,VCT,2007,0.953339993953705
Saint Vincent and the Grenadines,VCT,2008,0.9216899871826171
Saint Vincent and the Grenadines,VCT,2009,0.9381999969482421
Saint Vincent and the Grenadines,VCT,2010,0.9319999814033509
Saint Vincent and the Grenadines,VCT,2011,0.972639977931976
Saint Vincent and the Grenadines,VCT,2012,0.965590000152588
Saint Vincent and the Grenadines,VCT,2013,0.9512699842453
Saint Vincent and the Grenadines,VCT,2014,0.9702699780464169
Samoa,WSM,1970,0.970659971237183
Samoa,WSM,1971,0.893339991569519
Samoa,WSM,1972,0.9908199906349179
Samoa,WSM,1973,0.978240013122559
Samoa,WSM,1975,1.13670003414154
Samoa,WSM,1976,1.0186699628829998
Samoa,WSM,1977,1.007120013237
Samoa,WSM,1978,1.00113999843597
Samoa,WSM,1979,1.02051997184753
Samoa,WSM,1980,1.00493001937866
Samoa,WSM,1981,1.01868999004364
Samoa,WSM,1982,1.0355000495910602
Samoa,WSM,1983,1.03916001319885
Samoa,WSM,1986,1.0779099464416502
Samoa,WSM,1994,1.0160299539566
Samoa,WSM,1995,1.0284199714660602
Samoa,WSM,1996,1.02416002750397
Samoa,WSM,1997,1.03471994400024
Samoa,WSM,1998,1.05114996433258
Samoa,WSM,1999,0.9965999722480771
Samoa,WSM,2000,1.01236999034882
Samoa,WSM,2001,1.01506996154785
Samoa,WSM,2002,1.01145005226135
Samoa,WSM,2003,1.00574994087219
Samoa,WSM,2004,1.0100300312042199
Samoa,WSM,2005,1.007120013237
Samoa,WSM,2006,1.00266003608704
Samoa,WSM,2007,1.00411999225616
Samoa,WSM,2009,0.971490025520325
Samoa,WSM,2010,0.9875000119209291
Samoa,WSM,2011,1.00143003463745
Samoa,WSM,2012,0.996230006217957
Samoa,WSM,2014,0.9991000294685359
San Marino,SMR,2009,1.01323997974396
San Marino,SMR,2010,1.13371002674103
San Marino,SMR,2011,0.990209996700287
San Marino,SMR,2012,0.989579975605011
Sao Tome and Principe,STP,1971,0.8195400238037109
Sao Tome and Principe,STP,1972,0.990930020809174
Sao Tome and Principe,STP,1973,0.830820024013519
Sao Tome and Principe,STP,1977,0.934059977531433
Sao Tome and Principe,STP,1978,0.9186000227928158
Sao Tome and Principe,STP,1983,0.980130016803741
Sao Tome and Principe,STP,1984,0.9740300178527829
Sao Tome and Principe,STP,1987,0.942260026931763
Sao Tome and Principe,STP,1988,0.9493299722671509
Sao Tome and Principe,STP,1990,0.912769973278046
Sao Tome and Principe,STP,1991,0.9162200093269351
Sao Tome and Principe,STP,1992,0.9679899811744691
Sao Tome and Principe,STP,1996,0.968909978866577
Sao Tome and Principe,STP,1998,0.812770009040833
Sao Tome and Principe,STP,1999,0.957109987735748
Sao Tome and Principe,STP,2002,0.946160018444061
Sao Tome and Principe,STP,2003,0.953849971294403
Sao Tome and Principe,STP,2004,0.9627699851989749
Sao Tome and Principe,STP,2005,0.9587100148200992
Sao Tome and Principe,STP,2007,0.984610021114349
Sao Tome and Principe,STP,2008,0.970529973506927
Sao Tome and Principe,STP,2009,0.9964699745178219
Sao Tome and Principe,STP,2010,0.985319972038269
Sao Tome and Principe,STP,2011,0.964900016784668
Sao Tome and Principe,STP,2012,0.9606599807739259
Sao Tome and Principe,STP,2013,0.970220029354095
Sao Tome and Principe,STP,2014,0.9550700187683109
Sao Tome and Principe,STP,2015,0.9548599720001221
Saudi Arabia,SAU,1979,0.626890003681183
Saudi Arabia,SAU,2005,0.984009981155396
Saudi Arabia,SAU,2007,0.974259972572327
Saudi Arabia,SAU,2008,0.9720900058746341
Saudi Arabia,SAU,2009,0.974709987640381
Saudi Arabia,SAU,2010,0.996550023555756
Saudi Arabia,SAU,2011,1.00445997714996
Saudi Arabia,SAU,2012,1.01753997802734
Saudi Arabia,SAU,2013,0.9936800003051759
Saudi Arabia,SAU,2014,0.993099987506866
Senegal,SEN,1971,0.640370011329651
Senegal,SEN,1972,0.650319993495941
Senegal,SEN,1973,0.655099987983704
Senegal,SEN,1974,0.7307999730110172
Senegal,SEN,1975,0.7399700284004208
Senegal,SEN,1976,0.736819982528687
Senegal,SEN,1977,0.66550999879837
Senegal,SEN,1978,0.663800001144409
Senegal,SEN,1979,0.666849970817566
Senegal,SEN,1980,0.6660199761390689
Senegal,SEN,1981,0.6656399965286249
Senegal,SEN,1982,0.662440001964569
Senegal,SEN,1983,0.66755998134613
Senegal,SEN,1984,0.671400010585785
Senegal,SEN,1985,0.677569985389709
Senegal,SEN,1986,0.680570006370544
Senegal,SEN,1987,0.694509983062744
Senegal,SEN,1988,0.698580026626587
Senegal,SEN,1989,0.717339992523193
Senegal,SEN,1990,0.72434002161026
Senegal,SEN,1991,0.7353699803352359
Senegal,SEN,1992,0.743799984455109
Senegal,SEN,1993,0.7532200217247009
Senegal,SEN,1994,0.7548400163650509
Senegal,SEN,1995,0.7652999758720401
Senegal,SEN,1996,0.792609989643097
Senegal,SEN,1997,0.813160002231598
Senegal,SEN,1998,0.834699988365173
Senegal,SEN,1999,0.822589993476868
Senegal,SEN,2000,0.864139974117279
Senegal,SEN,2001,0.886319994926453
Senegal,SEN,2002,0.906650006771088
Senegal,SEN,2003,0.917460024356842
Senegal,SEN,2004,0.9452000260353092
Senegal,SEN,2005,0.9603300094604491
Senegal,SEN,2006,0.9825699925422672
Senegal,SEN,2007,0.9985399842262271
Senegal,SEN,2008,1.02216005325317
Senegal,SEN,2009,1.04033994674683
Senegal,SEN,2010,1.05460000038147
Senegal,SEN,2011,1.06357002258301
Senegal,SEN,2012,1.0791699886322
Senegal,SEN,2014,1.08743000030518
Serbia,SRB,1999,0.9894199967384342
Serbia,SRB,2000,0.990379989147186
Serbia,SRB,2001,0.9974799752235409
Serbia,SRB,2002,0.994430005550385
Serbia,SRB,2003,1.00031995773315
Serbia,SRB,2004,1.00109004974365
Serbia,SRB,2005,1.00479996204376
Serbia,SRB,2006,0.9995300173759459
Serbia,SRB,2007,0.9989100098609921
Serbia,SRB,2008,0.998529970645905
Serbia,SRB,2009,0.9901199936866759
Serbia,SRB,2010,0.994319975376129
Serbia,SRB,2011,1.00072002410889
Serbia,SRB,2012,0.999199986457825
Serbia,SRB,2013,1.00104999542236
Serbia,SRB,2014,1.0048999786377
Seychelles,SYC,1970,1.0514700412750202
Seychelles,SYC,1971,1.05718994140625
Seychelles,SYC,1972,1.0602400302887
Seychelles,SYC,1973,1.0833599567413301
Seychelles,SYC,1974,1.09415996074677
Seychelles,SYC,1975,1.12241005897522
Seychelles,SYC,1976,1.06691002845764
Seychelles,SYC,1977,1.07983994483948
Seychelles,SYC,1978,1.06581997871399
Seychelles,SYC,1979,1.03422999382019
Seychelles,SYC,1980,1.02400994300842
Seychelles,SYC,1981,1.00610995292664
Seychelles,SYC,1982,1.00774002075195
Seychelles,SYC,1983,1.01968002319336
Seychelles,SYC,1984,1.03653001785278
Seychelles,SYC,1985,1.03527998924255
Seychelles,SYC,1986,1.02083003520966
Seychelles,SYC,1987,1.03694999217987
Seychelles,SYC,1988,1.0327399969100999
Seychelles,SYC,1989,0.999170005321503
Seychelles,SYC,1991,1.00088000297546
Seychelles,SYC,1992,0.987959980964661
Seychelles,SYC,1993,0.98513001203537
Seychelles,SYC,1994,1.01095998287201
Seychelles,SYC,1995,1.01498997211456
Seychelles,SYC,1996,1.02313005924225
Seychelles,SYC,1997,1.0141099691391
Seychelles,SYC,1998,1.01953995227814
Seychelles,SYC,1999,1.02709996700287
Seychelles,SYC,2000,1.02853000164032
Seychelles,SYC,2001,1.01145005226135
Seychelles,SYC,2002,0.999199986457825
Seychelles,SYC,2003,0.987749993801117
Seychelles,SYC,2004,0.9933500289916991
Seychelles,SYC,2005,0.980159997940063
Seychelles,SYC,2007,1.02471995353699
Seychelles,SYC,2008,1.03540003299713
Seychelles,SYC,2009,1.03109002113342
Seychelles,SYC,2010,1.03392994403839
Seychelles,SYC,2011,1.05121004581451
Seychelles,SYC,2012,1.0360900163650502
Seychelles,SYC,2013,1.0177299976348901
Seychelles,SYC,2014,1.00727999210358
Sierra Leone,SLE,1971,0.611119985580444
Sierra Leone,SLE,1972,0.6204800009727479
Sierra Leone,SLE,1973,0.5946800112724301
Sierra Leone,SLE,1974,0.609730005264282
Sierra Leone,SLE,1975,0.600600004196167
Sierra Leone,SLE,1976,0.609269976615906
Sierra Leone,SLE,1977,0.619009971618652
Sierra Leone,SLE,1978,0.6231799721717829
Sierra Leone,SLE,1980,0.641979992389679
Sierra Leone,SLE,1981,0.6815500259399411
Sierra Leone,SLE,1982,0.657570004463196
Sierra Leone,SLE,1983,0.6536300182342529
Sierra Leone,SLE,1984,0.6681100130081179
Sierra Leone,SLE,1985,0.670210003852844
Sierra Leone,SLE,1988,0.6753100156784061
Sierra Leone,SLE,1989,0.70525997877121
Sierra Leone,SLE,1990,0.677349984645844
Sierra Leone,SLE,1991,0.686839997768402
Sierra Leone,SLE,2000,0.9208800196647641
Sierra Leone,SLE,2001,0.698390007019043
Sierra Leone,SLE,2011,0.9399700164794921
Sierra Leone,SLE,2012,0.981350004673004
Sierra Leone,SLE,2013,0.9942200183868409
Slovakia,SVK,1991,0.990639984607697
Slovakia,SVK,1992,0.9932399988174442
Slovakia,SVK,1993,0.9956200122833249
Slovakia,SVK,1994,0.9980599880218509
Slovakia,SVK,1995,0.9991599917411801
Slovakia,SVK,1996,1.00034999847412
Slovakia,SVK,1997,1.00143003463745
Slovakia,SVK,1998,0.9902799725532528
Slovakia,SVK,1999,0.9845100045204159
Slovakia,SVK,2000,0.9867200255393979
Slovakia,SVK,2001,0.99497002363205
Slovakia,SVK,2002,0.9982399940490719
Slovakia,SVK,2003,0.990490019321442
Slovakia,SVK,2004,0.9920200109481808
Slovakia,SVK,2005,0.992760002613068
Slovakia,SVK,2006,0.993799984455109
Slovakia,SVK,2007,0.9977800250053409
Slovakia,SVK,2008,0.99633002281189
Slovakia,SVK,2009,0.995440006256104
Slovakia,SVK,2010,0.9918299913406371
Slovakia,SVK,2011,0.990660011768341
Slovakia,SVK,2012,0.9888799786567691
Slovakia,SVK,2013,0.983219981193542
Slovakia,SVK,2014,0.9870799779891971
Slovenia,SVN,1993,0.9944000244140629
Slovenia,SVN,1994,1.00095999240875
Slovenia,SVN,1995,1.00080001354218
Slovenia,SVN,1996,1.00197994709015
Slovenia,SVN,1997,0.9946900010108951
Slovenia,SVN,1998,0.9972800016403199
Slovenia,SVN,1999,0.9936299920082091
Slovenia,SVN,2000,1.02324998378754
Slovenia,SVN,2001,0.994109988212585
Slovenia,SVN,2002,0.991530001163483
Slovenia,SVN,2003,0.991169989109039
Slovenia,SVN,2004,0.991980016231537
Slovenia,SVN,2005,0.982850015163422
Slovenia,SVN,2006,0.985109984874725
Slovenia,SVN,2007,0.9843500256538391
Slovenia,SVN,2008,0.9886100292205809
Slovenia,SVN,2009,0.9918299913406371
Slovenia,SVN,2010,0.9950100183486942
Slovenia,SVN,2011,1.00048995018005
Slovenia,SVN,2012,1.00341999530792
Slovenia,SVN,2013,1.0042200088501
Slovenia,SVN,2014,1.00112998485565
Solomon Islands,SLB,1970,0.611800014972687
Solomon Islands,SLB,1971,0.557820022106171
Solomon Islands,SLB,1972,0.645950019359589
Solomon Islands,SLB,1973,0.6452699899673461
Solomon Islands,SLB,1974,0.680800020694733
Solomon Islands,SLB,1975,0.654550015926361
Solomon Islands,SLB,1976,0.676620006561279
Solomon Islands,SLB,1977,0.7274500131607059
Solomon Islands,SLB,1978,0.704530000686646
Solomon Islands,SLB,1979,0.724470019340515
Solomon Islands,SLB,1980,0.753629982471466
Solomon Islands,SLB,1981,0.75628000497818
Solomon Islands,SLB,1982,0.775770008563995
Solomon Islands,SLB,1983,0.7926999926567081
Solomon Islands,SLB,1986,0.821860015392303
Solomon Islands,SLB,1990,0.8495799899101261
Solomon Islands,SLB,1991,0.8520900011062621
Solomon Islands,SLB,1992,0.8463699817657471
Solomon Islands,SLB,1993,0.851750016212463
Solomon Islands,SLB,1994,0.8672999739646908
Solomon Islands,SLB,1999,0.926440000534058
Solomon Islands,SLB,2000,0.9182599782943729
Solomon Islands,SLB,2002,0.9362599849700931
Solomon Islands,SLB,2005,0.9424899816513058
Solomon Islands,SLB,2006,0.9527699947357181
Solomon Islands,SLB,2007,0.9520499706268309
Solomon Islands,SLB,2010,0.974290013313293
Solomon Islands,SLB,2011,0.9736400246620179
Solomon Islands,SLB,2012,0.9791600108146671
Solomon Islands,SLB,2013,0.9876300096511841
Solomon Islands,SLB,2014,0.9700700044631959
Somalia,SOM,1971,0.319130003452301
Somalia,SOM,1972,0.325769990682602
Somalia,SOM,1973,0.35041999816894503
Somalia,SOM,1974,0.40685999393463107
Somalia,SOM,1976,0.5348100066185
Somalia,SOM,1977,0.530309975147247
Somalia,SOM,1978,0.5542700290679929
Somalia,SOM,1979,0.5483999848365779
Somalia,SOM,1980,0.566569983959198
Somalia,SOM,1981,0.5549299716949461
Somalia,SOM,1982,0.5407699942588811
Somalia,SOM,1983,0.528450012207031
Somalia,SOM,1984,0.540430009365082
Somalia,SOM,1985,0.522560000419617
Somalia,SOM,1986,0.501640021800995
Somalia,SOM,2007,0.552940011024475
South Africa,ZAF,1970,1.0042200088501
South Africa,ZAF,1986,0.9792600274086
South Africa,ZAF,1987,0.977349996566772
South Africa,ZAF,1988,0.9767299890518192
South Africa,ZAF,1989,0.988870024681091
South Africa,ZAF,1990,0.9892200231552121
South Africa,ZAF,1991,0.983650028705597
South Africa,ZAF,1994,0.9642099738121029
South Africa,ZAF,1995,0.978240013122559
South Africa,ZAF,1997,0.9856799840927121
South Africa,ZAF,1998,0.980310022830963
South Africa,ZAF,1999,0.988470017910004
South Africa,ZAF,2000,0.981769979000092
South Africa,ZAF,2001,1.00282001495361
South Africa,ZAF,2002,1.01965999603271
South Africa,ZAF,2003,1.03276002407074
South Africa,ZAF,2004,1.04887998104095
South Africa,ZAF,2005,1.06647002696991
South Africa,ZAF,2006,1.0898699760437
South Africa,ZAF,2007,1.10995995998383
South Africa,ZAF,2008,1.10983002185822
South Africa,ZAF,2009,1.09133005142212
South Africa,ZAF,2010,1.0612599849700899
South Africa,ZAF,2011,1.02143001556396
South Africa,ZAF,2012,0.9852799773216251
South Africa,ZAF,2013,0.9604399800300601
South Africa,ZAF,2014,0.952160000801086
South Korea,KOR,1971,0.9899600148200992
South Korea,KOR,1972,0.995000004768372
South Korea,KOR,1973,0.9991599917411801
South Korea,KOR,1974,1.00360000133514
South Korea,KOR,1975,1.0054999589920002
South Korea,KOR,1976,1.00496995449066
South Korea,KOR,1977,1.00590002536774
South Korea,KOR,1978,1.00498998165131
South Korea,KOR,1979,1.00699996948242
South Korea,KOR,1980,1.0074499845504798
South Korea,KOR,1981,1.00592994689941
South Korea,KOR,1982,1.00669002532959
South Korea,KOR,1983,1.00625002384186
South Korea,KOR,1984,1.0060499906539901
South Korea,KOR,1985,1.00836002826691
South Korea,KOR,1986,1.0075399875640898
South Korea,KOR,1987,1.00828003883362
South Korea,KOR,1988,1.0087000131607098
South Korea,KOR,1989,1.01050996780396
South Korea,KOR,1990,1.01214003562927
South Korea,KOR,1991,1.0118099451065101
South Korea,KOR,1992,1.01271998882294
South Korea,KOR,1993,1.01362001895905
South Korea,KOR,1994,1.01701998710632
South Korea,KOR,1995,1.02259004116058
South Korea,KOR,1996,1.0223699808120699
South Korea,KOR,1997,1.0192699432373
South Korea,KOR,1998,1.01528000831604
South Korea,KOR,1999,1.0124100446700999
South Korea,KOR,2000,1.00506997108459
South Korea,KOR,2001,0.9972500205039979
South Korea,KOR,2002,0.993830025196075
South Korea,KOR,2003,0.9900699853897091
South Korea,KOR,2004,0.990490019321442
South Korea,KOR,2005,0.992829978466034
South Korea,KOR,2006,0.9990800023078922
South Korea,KOR,2007,1.0003399848938
South Korea,KOR,2008,0.9994900226593021
South Korea,KOR,2009,0.994759976863861
South Korea,KOR,2010,0.989329993724823
South Korea,KOR,2011,0.990230023860931
South Korea,KOR,2012,0.9905400276184079
South Korea,KOR,2013,0.991339981555939
South Sudan,SSD,2011,0.653320014476776
Spain,ESP,1971,1.03389000892639
Spain,ESP,1972,1.03644001483917
Spain,ESP,1973,1.0123599767684899
Spain,ESP,1974,1.0048799514770501
Spain,ESP,1975,1.0075000524520898
Spain,ESP,1976,1.0058000087738
Spain,ESP,1977,1.00183999538422
Spain,ESP,1978,0.9963499903678891
Spain,ESP,1979,0.9982399940490719
Spain,ESP,1980,1.00285995006561
Spain,ESP,1981,1.00137996673584
Spain,ESP,1982,0.9935299754142758
Spain,ESP,1983,0.9906299710273739
Spain,ESP,1984,0.987739980220795
Spain,ESP,1985,0.9888200163841251
Spain,ESP,1986,0.988940000534058
Spain,ESP,1987,1.00095999240875
Spain,ESP,1988,0.98633998632431
Spain,ESP,1989,0.986930012702942
Spain,ESP,1990,0.985639989376068
Spain,ESP,1991,0.994350016117096
Spain,ESP,1992,0.988560020923615
