Entity,Code,Year,wat_sm
Saint Martin (French part),MAF,2016,96.7
Saint Martin (French part),MAF,2017,96.7
Saint Martin (French part),MAF,2018,96.7
Saint Martin (French part),MAF,2019,96.7
Saint Martin (French part),MAF,2020,96.7
Saint Pierre and Miquelon,SPM,2007,83.13
Saint Pierre and Miquelon,SPM,2008,83.13
Saint Pierre and Miquelon,SPM,2009,83.13
Saint Pierre and Miquelon,SPM,2010,83.13
Saint Pierre and Miquelon,SPM,2011,83.13
Saint Pierre and Miquelon,SPM,2012,83.13
Saint Pierre and Miquelon,SPM,2013,83.13
Saint Pierre and Miquelon,SPM,2014,83.13
Saint Pierre and Miquelon,SPM,2015,83.13
Saint Pierre and Miquelon,SPM,2016,83.13
Saint Pierre and Miquelon,SPM,2017,83.13
Saint Pierre and Miquelon,SPM,2018,83.13
Saint Pierre and Miquelon,SPM,2019,83.13
Saint Pierre and Miquelon,SPM,2020,83.13
Samoa,WSM,2000,44.69
Samoa,WSM,2001,44.69
Samoa,WSM,2002,44.69
Samoa,WSM,2003,44.7
Samoa,WSM,2004,44.7
Samoa,WSM,2005,44.83
Samoa,WSM,2006,44.95
Samoa,WSM,2007,45.06
Samoa,WSM,2008,45.18
Samoa,WSM,2009,45.3
Samoa,WSM,2010,45.41
Samoa,WSM,2011,45.53
Samoa,WSM,2012,45.64
Samoa,WSM,2013,45.75
Samoa,WSM,2014,45.87
Samoa,WSM,2015,45.98
Samoa,WSM,2016,46.08
Samoa,WSM,2017,46.18
Samoa,WSM,2018,46.23
Samoa,WSM,2019,46.23
Samoa,WSM,2020,46.23
San Marino,SMR,2000,100
San Marino,SMR,2001,100
San Marino,SMR,2002,100
San Marino,SMR,2003,100
San Marino,SMR,2004,100
San Marino,SMR,2005,100
San Marino,SMR,2006,100
San Marino,SMR,2007,100
San Marino,SMR,2008,100
San Marino,SMR,2009,100
San Marino,SMR,2010,100
San Marino,SMR,2011,100
San Marino,SMR,2012,100
San Marino,SMR,2013,100
San Marino,SMR,2014,100
San Marino,SMR,2015,100
San Marino,SMR,2016,100
San Marino,SMR,2017,100
San Marino,SMR,2018,100
San Marino,SMR,2019,100
San Marino,SMR,2020,100
Sao Tome and Principe,STP,2000,25.54
Sao Tome and Principe,STP,2001,26.05
Sao Tome and Principe,STP,2002,26.59
Sao Tome and Principe,STP,2003,27.14
Sao Tome and Principe,STP,2004,27.7
Sao Tome and Principe,STP,2005,28.26
Sao Tome and Principe,STP,2006,28.82
Sao Tome and Principe,STP,2007,29.38
Sao Tome and Principe,STP,2008,29.95
Sao Tome and Principe,STP,2009,30.52
Sao Tome and Principe,STP,2010,31.09
Sao Tome and Principe,STP,2011,31.67
Sao Tome and Principe,STP,2012,32.25
Sao Tome and Principe,STP,2013,32.82
Sao Tome and Principe,STP,2014,33.4
Sao Tome and Principe,STP,2015,33.97
Sao Tome and Principe,STP,2016,34.54
Sao Tome and Principe,STP,2017,35.1
Sao Tome and Principe,STP,2018,35.48
Sao Tome and Principe,STP,2019,35.83
Sao Tome and Principe,STP,2020,36.17
Serbia,SRB,2000,74.38
Serbia,SRB,2001,74.42
Serbia,SRB,2002,74.46
Serbia,SRB,2003,74.49
Serbia,SRB,2004,74.53
Serbia,SRB,2005,74.57
Serbia,SRB,2006,74.61
Serbia,SRB,2007,74.65
Serbia,SRB,2008,74.69
Serbia,SRB,2009,74.73
Serbia,SRB,2010,74.77
Serbia,SRB,2011,74.81
Serbia,SRB,2012,74.83
Serbia,SRB,2013,74.85
Serbia,SRB,2014,74.88
Serbia,SRB,2015,74.9
Serbia,SRB,2016,74.92
Serbia,SRB,2017,74.95
Serbia,SRB,2018,74.97
Serbia,SRB,2019,75.01
Serbia,SRB,2020,75.04
Sierra Leone,SLE,2000,4.83
Sierra Leone,SLE,2001,4.98
Sierra Leone,SLE,2002,5.2
Sierra Leone,SLE,2003,5.43
Sierra Leone,SLE,2004,5.66
Sierra Leone,SLE,2005,5.91
Sierra Leone,SLE,2006,6.17
Sierra Leone,SLE,2007,6.45
Sierra Leone,SLE,2008,6.73
Sierra Leone,SLE,2009,7.01
Sierra Leone,SLE,2010,7.31
Sierra Leone,SLE,2011,7.61
Sierra Leone,SLE,2012,7.92
Sierra Leone,SLE,2013,8.23
Sierra Leone,SLE,2014,8.56
Sierra Leone,SLE,2015,8.88
Sierra Leone,SLE,2016,9.22
Sierra Leone,SLE,2017,9.56
Sierra Leone,SLE,2018,9.91
Sierra Leone,SLE,2019,10.26
Sierra Leone,SLE,2020,10.62
Singapore,SGP,2000,100
Singapore,SGP,2001,100
Singapore,SGP,2002,100
Singapore,SGP,2003,100
Singapore,SGP,2004,100
Singapore,SGP,2005,100
Singapore,SGP,2006,100
Singapore,SGP,2007,100
Singapore,SGP,2008,100
Singapore,SGP,2009,100
Singapore,SGP,2010,100
Singapore,SGP,2011,100
Singapore,SGP,2012,100
Singapore,SGP,2013,100
Singapore,SGP,2014,100
Singapore,SGP,2015,100
Singapore,SGP,2016,100
Singapore,SGP,2017,100
Singapore,SGP,2018,100
Singapore,SGP,2019,100
Singapore,SGP,2020,100
Slovakia,SVK,2000,92.18
Slovakia,SVK,2001,92.18
Slovakia,SVK,2002,92.81
Slovakia,SVK,2003,93.45
Slovakia,SVK,2004,94.09
Slovakia,SVK,2005,94.73
Slovakia,SVK,2006,95.36
Slovakia,SVK,2007,96.01
Slovakia,SVK,2008,96.65
Slovakia,SVK,2009,97.29
Slovakia,SVK,2010,97.93
Slovakia,SVK,2011,98.58
Slovakia,SVK,2012,98.82
Slovakia,SVK,2013,98.88
Slovakia,SVK,2014,98.93
Slovakia,SVK,2015,98.98
Slovakia,SVK,2016,99.03
Slovakia,SVK,2017,99.08
Slovakia,SVK,2018,99.13
Slovakia,SVK,2019,99.19
Slovakia,SVK,2020,99.24
Slovenia,SVN,2000,80.17
Slovenia,SVN,2001,80.17
Slovenia,SVN,2002,80.17
Slovenia,SVN,2003,81.38
Slovenia,SVN,2004,82.59
Slovenia,SVN,2005,83.8
Slovenia,SVN,2006,85.02
Slovenia,SVN,2007,86.23
Slovenia,SVN,2008,87.44
Slovenia,SVN,2009,88.65
Slovenia,SVN,2010,89.86
Slovenia,SVN,2011,91.08
Slovenia,SVN,2012,92.29
Slovenia,SVN,2013,93.5
Slovenia,SVN,2014,94.71
Slovenia,SVN,2015,95.93
Slovenia,SVN,2016,97.14
Slovenia,SVN,2017,98.27
Slovenia,SVN,2018,98.27
Slovenia,SVN,2019,98.27
Slovenia,SVN,2020,98.27
South Korea,KOR,2002,97
South Korea,KOR,2003,97
South Korea,KOR,2004,97
South Korea,KOR,2005,97
South Korea,KOR,2006,97
South Korea,KOR,2007,97.19
South Korea,KOR,2008,97.37
South Korea,KOR,2009,97.56
South Korea,KOR,2010,97.74
South Korea,KOR,2011,97.93
South Korea,KOR,2012,98.11
South Korea,KOR,2013,98.3
South Korea,KOR,2014,98.48
South Korea,KOR,2015,98.62
South Korea,KOR,2016,98.74
South Korea,KOR,2017,98.86
South Korea,KOR,2018,98.98
South Korea,KOR,2019,99.1
South Korea,KOR,2020,99.19
Spain,ESP,2000,99.37
Spain,ESP,2001,99.37
Spain,ESP,2002,99.4
Spain,ESP,2003,99.44
Spain,ESP,2004,99.47
Spain,ESP,2005,99.51
Spain,ESP,2006,99.54
Spain,ESP,2007,99.58
Spain,ESP,2008,99.61
Spain,ESP,2009,99.63
Spain,ESP,2010,99.63
Spain,ESP,2011,99.64
Spain,ESP,2012,99.63
Spain,ESP,2013,99.6
Spain,ESP,2014,99.57
Spain,ESP,2015,99.57
Spain,ESP,2016,99.58
Spain,ESP,2017,99.58
Spain,ESP,2018,99.58
Spain,ESP,2019,99.58
Spain,ESP,2020,99.59
Sub-Saharan Africa,,2000,17.06
Sub-Saharan Africa,,2001,17.41
Sub-Saharan Africa,,2002,17.88
Sub-Saharan Africa,,2003,18.36
Sub-Saharan Africa,,2004,18.9
Sub-Saharan Africa,,2005,19.46
Sub-Saharan Africa,,2006,20.07
Sub-Saharan Africa,,2007,20.7
Sub-Saharan Africa,,2008,21.38
Sub-Saharan Africa,,2009,22.09
Sub-Saharan Africa,,2010,22.83
Sub-Saharan Africa,,2011,23.36
Sub-Saharan Africa,,2012,24.15
Sub-Saharan Africa,,2013,24.98
Sub-Saharan Africa,,2014,25.82
Sub-Saharan Africa,,2015,26.69
Sub-Saharan Africa,,2016,27.58
Sub-Saharan Africa,,2017,28.47
Sub-Saharan Africa,,2018,29.09
Sub-Saharan Africa,,2019,29.62
Sub-Saharan Africa,,2020,30.03
Suriname,SUR,2000,51.58
Suriname,SUR,2001,51.82
Suriname,SUR,2002,52.05
Suriname,SUR,2003,52.28
Suriname,SUR,2004,52.52
Suriname,SUR,2005,52.71
Suriname,SUR,2006,52.9
Suriname,SUR,2007,53.1
Suriname,SUR,2008,53.29
Suriname,SUR,2009,53.48
Suriname,SUR,2010,53.68
Suriname,SUR,2011,53.87
Suriname,SUR,2012,54.07
Suriname,SUR,2013,54.26
Suriname,SUR,2014,54.46
Suriname,SUR,2015,54.67
Suriname,SUR,2016,54.88
Suriname,SUR,2017,55.09
Suriname,SUR,2018,55.31
Suriname,SUR,2019,55.53
Suriname,SUR,2020,55.76
Sweden,SWE,2000,99.37
Sweden,SWE,2001,99.4
Sweden,SWE,2002,99.42
Sweden,SWE,2003,99.45
Sweden,SWE,2004,99.47
Sweden,SWE,2005,99.49
Sweden,SWE,2006,99.52
Sweden,SWE,2007,99.54
Sweden,SWE,2008,99.57
Sweden,SWE,2009,99.59
Sweden,SWE,2010,99.61
Sweden,SWE,2011,99.63
Sweden,SWE,2012,99.66
Sweden,SWE,2013,99.68
Sweden,SWE,2014,99.7
Sweden,SWE,2015,99.72
Sweden,SWE,2016,99.74
Sweden,SWE,2017,99.75
Sweden,SWE,2018,99.75
Sweden,SWE,2019,99.75
Sweden,SWE,2020,99.75
Switzerland,CHE,2000,94.25
Switzerland,CHE,2001,94.25
Switzerland,CHE,2002,94.25
Switzerland,CHE,2003,94.25
Switzerland,CHE,2004,94.25
Switzerland,CHE,2005,94.25
Switzerland,CHE,2006,94.25
Switzerland,CHE,2007,94.25
Switzerland,CHE,2008,94.25
Switzerland,CHE,2009,94.25
Switzerland,CHE,2010,94.25
Switzerland,CHE,2011,94.25
Switzerland,CHE,2012,94.25
Switzerland,CHE,2013,94.25
Switzerland,CHE,2014,94.25
Switzerland,CHE,2015,94.25
Switzerland,CHE,2016,94.25
Switzerland,CHE,2017,94.25
Switzerland,CHE,2018,94.25
Switzerland,CHE,2019,94.25
Switzerland,CHE,2020,94.25
Tajikistan,TJK,2000,35.99
Tajikistan,TJK,2001,37.02
Tajikistan,TJK,2002,38.08
Tajikistan,TJK,2003,39.16
Tajikistan,TJK,2004,40.26
Tajikistan,TJK,2005,41.39
Tajikistan,TJK,2006,42.55
Tajikistan,TJK,2007,43.73
Tajikistan,TJK,2008,44.93
Tajikistan,TJK,2009,46.16
Tajikistan,TJK,2010,47.41
Tajikistan,TJK,2011,48.52
Tajikistan,TJK,2012,49.37
Tajikistan,TJK,2013,50.21
Tajikistan,TJK,2014,51.05
Tajikistan,TJK,2015,51.89
Tajikistan,TJK,2016,52.72
Tajikistan,TJK,2017,53.56
Tajikistan,TJK,2018,54.39
Tajikistan,TJK,2019,55.21
Tajikistan,TJK,2020,55.24
Togo,TGO,2000,9.96
Togo,TGO,2001,10.38
Togo,TGO,2002,10.81
Togo,TGO,2003,11.24
Togo,TGO,2004,11.68
Togo,TGO,2005,12.13
Togo,TGO,2006,12.59
Togo,TGO,2007,13.05
Togo,TGO,2008,13.52
Togo,TGO,2009,14
Togo,TGO,2010,14.49
Togo,TGO,2011,14.99
Togo,TGO,2012,15.51
Togo,TGO,2013,16.03
Togo,TGO,2014,16.56
Togo,TGO,2015,17.11
Togo,TGO,2016,17.66
Togo,TGO,2017,18.23
Togo,TGO,2018,18.81
Togo,TGO,2019,19.39
Togo,TGO,2020,19.56
Tonga,TON,2000,29.23
Tonga,TON,2001,29.24
Tonga,TON,2002,29.25
Tonga,TON,2003,29.26
Tonga,TON,2004,29.26
Tonga,TON,2005,29.29
Tonga,TON,2006,29.31
Tonga,TON,2007,29.34
Tonga,TON,2008,29.37
Tonga,TON,2009,29.4
Tonga,TON,2010,29.43
Tonga,TON,2011,29.46
Tonga,TON,2012,29.47
Tonga,TON,2013,29.47
Tonga,TON,2014,29.47
Tonga,TON,2015,29.48
Tonga,TON,2016,29.48
Tonga,TON,2017,29.48
Tonga,TON,2018,29.48
Tonga,TON,2019,29.49
Tonga,TON,2020,29.5
Tunisia,TUN,2000,73.29
Tunisia,TUN,2001,73.65
Tunisia,TUN,2002,74
Tunisia,TUN,2003,74.35
Tunisia,TUN,2004,74.69
Tunisia,TUN,2005,75.01
Tunisia,TUN,2006,75.33
Tunisia,TUN,2007,75.65
Tunisia,TUN,2008,75.96
Tunisia,TUN,2009,76.27
Tunisia,TUN,2010,76.58
Tunisia,TUN,2011,76.88
Tunisia,TUN,2012,77.18
Tunisia,TUN,2013,77.48
Tunisia,TUN,2014,77.77
Tunisia,TUN,2015,78.06
Tunisia,TUN,2016,78.35
Tunisia,TUN,2017,78.61
Tunisia,TUN,2018,78.84
Tunisia,TUN,2019,79.06
Tunisia,TUN,2020,79.29
Turkmenistan,TKM,2000,66.67
Turkmenistan,TKM,2001,67.86
Turkmenistan,TKM,2002,69.06
Turkmenistan,TKM,2003,70.27
Turkmenistan,TKM,2004,71.5
Turkmenistan,TKM,2005,73.17
Turkmenistan,TKM,2006,74.87
Turkmenistan,TKM,2007,76.58
Turkmenistan,TKM,2008,78.31
Turkmenistan,TKM,2009,80.05
Turkmenistan,TKM,2010,81.8
Turkmenistan,TKM,2011,83.57
Turkmenistan,TKM,2012,85.35
Turkmenistan,TKM,2013,87.15
Turkmenistan,TKM,2014,88.94
Turkmenistan,TKM,2015,90.75
Turkmenistan,TKM,2016,92.28
Turkmenistan,TKM,2017,93.68
Turkmenistan,TKM,2018,94.79
Turkmenistan,TKM,2019,94.81
Turkmenistan,TKM,2020,94.83
Uganda,UGA,2000,2.33
Uganda,UGA,2001,2.84
Uganda,UGA,2002,3.37
Uganda,UGA,2003,3.91
Uganda,UGA,2004,4.48
Uganda,UGA,2005,5.08
Uganda,UGA,2006,5.69
Uganda,UGA,2007,6.33
Uganda,UGA,2008,6.98
Uganda,UGA,2009,7.66
Uganda,UGA,2010,8.37
Uganda,UGA,2011,9.09
Uganda,UGA,2012,9.84
Uganda,UGA,2013,10.61
Uganda,UGA,2014,11.4
Uganda,UGA,2015,12.22
Uganda,UGA,2016,13.06
Uganda,UGA,2017,13.93
Uganda,UGA,2018,14.81
Uganda,UGA,2019,15.72
Uganda,UGA,2020,16.65
Ukraine,UKR,2000,66.51
Ukraine,UKR,2001,66.54
Ukraine,UKR,2002,66.63
Ukraine,UKR,2003,66.75
Ukraine,UKR,2004,69.38
Ukraine,UKR,2005,72
Ukraine,UKR,2006,74.59
Ukraine,UKR,2007,77.17
Ukraine,UKR,2008,79.72
Ukraine,UKR,2009,82.26
Ukraine,UKR,2010,84.76
Ukraine,UKR,2011,87.26
Ukraine,UKR,2012,89.29
Ukraine,UKR,2013,88.98
Ukraine,UKR,2014,88.68
Ukraine,UKR,2015,88.74
Ukraine,UKR,2016,88.81
Ukraine,UKR,2017,88.87
Ukraine,UKR,2018,88.94
Ukraine,UKR,2019,88.96
Ukraine,UKR,2020,89.02
United Kingdom,GBR,2000,100
United Kingdom,GBR,2001,100
United Kingdom,GBR,2002,100
United Kingdom,GBR,2003,100
United Kingdom,GBR,2004,100
United Kingdom,GBR,2005,100
United Kingdom,GBR,2006,100
United Kingdom,GBR,2007,99.99
United Kingdom,GBR,2008,99.98
United Kingdom,GBR,2009,99.96
United Kingdom,GBR,2010,99.95
United Kingdom,GBR,2011,99.93
United Kingdom,GBR,2012,99.92
United Kingdom,GBR,2013,99.9
United Kingdom,GBR,2014,99.89
United Kingdom,GBR,2015,99.87
United Kingdom,GBR,2016,99.85
United Kingdom,GBR,2017,99.84
United Kingdom,GBR,2018,99.82
United Kingdom,GBR,2019,99.82
United Kingdom,GBR,2020,99.82
United States,USA,2005,95.24
United States,USA,2006,95.25
United States,USA,2007,95.26
United States,USA,2008,95.27
United States,USA,2009,95.28
United States,USA,2010,95.47
United States,USA,2011,95.66
United States,USA,2012,95.85
United States,USA,2013,96.04
United States,USA,2014,96.23
United States,USA,2015,96.41
United States,USA,2016,96.6
United States,USA,2017,96.78
United States,USA,2018,96.97
United States,USA,2019,97.15
United States,USA,2020,97.33
United States Virgin Islands,VIR,2000,97.58
United States Virgin Islands,VIR,2001,97.61
United States Virgin Islands,VIR,2002,97.64
United States Virgin Islands,VIR,2003,97.67
United States Virgin Islands,VIR,2004,97.7
United States Virgin Islands,VIR,2005,97.73
United States Virgin Islands,VIR,2006,97.76
United States Virgin Islands,VIR,2007,97.79
United States Virgin Islands,VIR,2008,97.82
United States Virgin Islands,VIR,2009,97.85
United States Virgin Islands,VIR,2010,97.88
United States Virgin Islands,VIR,2011,97.91
United States Virgin Islands,VIR,2012,97.94
United States Virgin Islands,VIR,2013,97.94
United States Virgin Islands,VIR,2014,97.94
United States Virgin Islands,VIR,2015,97.94
United States Virgin Islands,VIR,2016,97.94
United States Virgin Islands,VIR,2017,97.94
United States Virgin Islands,VIR,2018,97.94
United States Virgin Islands,VIR,2019,97.94
United States Virgin Islands,VIR,2020,97.94
Upper-middle income,,2000,68.82
Upper-middle income,,2001,69.04
Upper-middle income,,2002,69.54
Upper-middle income,,2003,70.03
Upper-middle income,,2004,70.51
Upper-middle income,,2005,70.98
Upper-middle income,,2006,71.45
Upper-middle income,,2007,71.9
Upper-middle income,,2008,72.33
Upper-middle income,,2009,72.74
Upper-middle income,,2010,73.1
Upper-middle income,,2011,73.43
Upper-middle income,,2012,73.74
Upper-middle income,,2013,74.17
Upper-middle income,,2014,74.59
Upper-middle income,,2015,74.99
Upper-middle income,,2016,75.39
Upper-middle income,,2017,75.78
Upper-middle income,,2018,76.15
Upper-middle income,,2019,76.5
Upper-middle income,,2020,76.83
Uzbekistan,UZB,2000,56.34
Uzbekistan,UZB,2001,56.48
Uzbekistan,UZB,2002,56.63
Uzbekistan,UZB,2003,56.77
Uzbekistan,UZB,2004,56.92
Uzbekistan,UZB,2005,57.07
Uzbekistan,UZB,2006,57.22
Uzbekistan,UZB,2007,57.37
Uzbekistan,UZB,2008,57.52
Uzbekistan,UZB,2009,57.93
Uzbekistan,UZB,2010,58.34
Uzbekistan,UZB,2011,58.6
Uzbekistan,UZB,2012,58.69
Uzbekistan,UZB,2013,58.78
Uzbekistan,UZB,2014,58.84
Uzbekistan,UZB,2015,58.86
Uzbekistan,UZB,2016,58.88
Uzbekistan,UZB,2017,58.9
Uzbekistan,UZB,2018,58.86
Uzbekistan,UZB,2019,58.84
Uzbekistan,UZB,2020,58.83
Wallis and Futuna Islands,,2000,59.19
Wallis and Futuna Islands,,2001,59.19
Wallis and Futuna Islands,,2002,59.17
Wallis and Futuna Islands,,2003,59.15
Wallis and Futuna Islands,,2004,59.13
Wallis and Futuna Islands,,2005,59.11
Wallis and Futuna Islands,,2006,59.09
Wallis and Futuna Islands,,2007,59.07
Wallis and Futuna Islands,,2008,59.05
Wallis and Futuna Islands,,2009,59.02
Wallis and Futuna Islands,,2010,59
Wallis and Futuna Islands,,2011,58.98
Wallis and Futuna Islands,,2012,58.96
Wallis and Futuna Islands,,2013,58.94
Wallis and Futuna Islands,,2014,58.92
Wallis and Futuna Islands,,2015,58.9
Wallis and Futuna Islands,,2016,58.88
Wallis and Futuna Islands,,2017,58.86
Wallis and Futuna Islands,,2018,58.83
Wallis and Futuna Islands,,2019,58.81
Wallis and Futuna Islands,,2020,58.79
Western Asia and Northern Africa,,2000,67.91
Western Asia and Northern Africa,,2001,68.14
Western Asia and Northern Africa,,2002,68.44
Western Asia and Northern Africa,,2003,69.02
Western Asia and Northern Africa,,2004,69.62
Western Asia and Northern Africa,,2005,70.49
Western Asia and Northern Africa,,2006,71.44
Western Asia and Northern Africa,,2007,72.4
Western Asia and Northern Africa,,2008,73.36
Western Asia and Northern Africa,,2009,74.27
Western Asia and Northern Africa,,2010,75.13
Western Asia and Northern Africa,,2011,75.58
Western Asia and Northern Africa,,2012,76
Western Asia and Northern Africa,,2013,76.4
Western Asia and Northern Africa,,2014,76.8
Western Asia and Northern Africa,,2015,77.22
Western Asia and Northern Africa,,2016,77.65
Western Asia and Northern Africa,,2017,77.93
Western Asia and Northern Africa,,2018,78.22
Western Asia and Northern Africa,,2019,78.46
Western Asia and Northern Africa,,2020,78.69
World,OWID_WRL,2000,61.73
World,OWID_WRL,2001,61.99
World,OWID_WRL,2002,62.54
World,OWID_WRL,2003,62.83
World,OWID_WRL,2004,63.12
World,OWID_WRL,2005,63.4
World,OWID_WRL,2006,63.69
World,OWID_WRL,2007,63.98
World,OWID_WRL,2008,64.26
World,OWID_WRL,2009,65.01
World,OWID_WRL,2010,65.76
World,OWID_WRL,2011,66.6
World,OWID_WRL,2012,67.48
World,OWID_WRL,2013,68.39
World,OWID_WRL,2014,69.3
World,OWID_WRL,2015,70.2
World,OWID_WRL,2016,71.09
World,OWID_WRL,2017,71.98
World,OWID_WRL,2018,72.85
World,OWID_WRL,2019,73.66
World,OWID_WRL,2020,74.27
Zimbabwe,ZWE,2000,32.87
Zimbabwe,ZWE,2001,33.06
Zimbabwe,ZWE,2002,33.24
Zimbabwe,ZWE,2003,33.17
Zimbabwe,ZWE,2004,33.06
Zimbabwe,ZWE,2005,32.81
Zimbabwe,ZWE,2006,32.56
Zimbabwe,ZWE,2007,32.32
Zimbabwe,ZWE,2008,32.07
Zimbabwe,ZWE,2009,31.82
Zimbabwe,ZWE,2010,31.58
Zimbabwe,ZWE,2011,31.33
Zimbabwe,ZWE,2012,31.08
Zimbabwe,ZWE,2013,30.83
Zimbabwe,ZWE,2014,30.6
Zimbabwe,ZWE,2015,30.39
Zimbabwe,ZWE,2016,30.18
Zimbabwe,ZWE,2017,30
Zimbabwe,ZWE,2018,29.83
Zimbabwe,ZWE,2019,29.67
Zimbabwe,ZWE,2020,29.54
